iid,gender,age,race,field,career,goal,date,income,wave
180,0,24.0,4.0,international finance and business,financial service or fashion,6.0,4.0,,8
180,0,24.0,4.0,international finance and business,financial service or fashion,6.0,4.0,,8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
181,0,22.0,1.0,Sociomedical Sciences- School of Public Health,academic research,1.0,5.0,"31,143.00",8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
182,0,22.0,1.0,Epidemiology,Epidemiologist,1.0,4.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
183,0,24.0,2.0,Social work,boxing champ,1.0,7.0,,8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
184,1,34.0,2.0,International Business,International Business,2.0,4.0,"32,129.00",8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
185,1,25.0,4.0,Statistics,Paper Back Writer,1.0,7.0,,8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
186,1,24.0,4.0,Medical Informatics,Professor,1.0,7.0,"44,195.00",8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
187,1,26.0,2.0,"International Finance, Economic Policy",finance,2.0,4.0,,8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
188,1,21.0,2.0,electrical engineering,academician,2.0,3.0,"46,837.00",8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
189,1,27.0,6.0,Law and Social Work,Child Rights,1.0,6.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
190,1,25.0,2.0,International Development,Development work on field in the middle of nowhere,2.0,7.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
191,1,28.0,2.0,Business,Private Equity,5.0,4.0,,8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
192,1,24.0,2.0,Business/Law,Investment Management,1.0,6.0,"97,972.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
193,1,25.0,4.0,law,lawyer,1.0,6.0,"35,960.00",8
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
194,0,24.0,2.0,Clinical Psychology,Psychologist,3.0,3.0,"65,708.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
195,0,27.0,2.0,microbiology,professional student,1.0,2.0,"49,466.00",9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
196,0,25.0,4.0,"Religion, GSAS",education,1.0,1.0,,9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
197,0,24.0,6.0,International Affairs and Public Health,Development work,1.0,4.0,"53,229.00",9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
198,0,23.0,4.0,International affairs,investment banking,2.0,2.0,,9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
199,0,30.0,2.0,History,Historian,4.0,5.0,"32,649.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
200,0,25.0,2.0,Business and International Affairs (MBA/MIA Dual Degree),International Development,1.0,7.0,"35,867.00",9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
201,0,25.0,2.0,QMSS,Business,1.0,4.0,,9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
202,0,22.0,2.0,Mathematics,college professor,2.0,6.0,"40,244.00",9
