attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3
20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,21.28,19.15,19.15,19.15,17.02,4.26,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39,20.93,20.93,18.6,18.6,16.28,4.65,7.0,8.0,9.0,8.0,9.0,
20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,21.28,19.15,19.15,19.15,17.02,4.26,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39,20.93,20.93,18.6,18.6,16.28,4.65,7.0,8.0,9.0,8.0,9.0,
20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,21.28,19.15,19.15,19.15,17.02,4.26,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39,20.93,20.93,18.6,18.6,16.28,4.65,7.0,8.0,9.0,8.0,9.0,
20.45,20.45,20.45,18.18,18.18,2.27,9.09,20.45,18.18,15.91,20.45,15.91,21.28,19.15,19.15,19.15,17.02,4.26,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39,20.93,20.93,18.6,18.6,16.28,4.65,7.0,8.0,9.0,8.0,9.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
19.57,19.57,15.22,17.39,15.22,13.04,14.0,18.0,14.0,20.0,18.0,16.0,21.43,16.67,19.05,19.05,14.29,9.52,,,,,,,,,,,,,23.26,20.93,16.28,20.93,9.3,9.3,8.0,9.0,7.0,10.0,10.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,23.26,20.93,20.93,11.63,11.63,11.63,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63,18.6,20.93,18.6,13.95,13.95,13.95,8.0,6.0,5.0,9.0,6.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
16.0,16.0,20.0,16.0,18.0,14.0,20.0,12.0,16.0,20.0,14.0,18.0,18.87,18.87,18.87,13.21,16.98,13.21,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87,16.98,18.87,18.87,15.09,16.98,13.21,10.0,7.0,7.0,10.0,8.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,16.67,12.5,20.83,20.83,12.5,16.67,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67,15.69,15.69,19.61,17.65,15.69,15.69,9.0,8.0,7.0,8.0,6.0,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,15.56,17.78,17.78,15.56,15.56,17.78,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51,,,,,,,,,,,,
14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,14.58,16.67,18.75,20.83,14.58,14.58,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95,,,,,,,,,,,,
14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,14.58,16.67,18.75,20.83,14.58,14.58,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95,,,,,,,,,,,,
14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,14.58,16.67,18.75,20.83,14.58,14.58,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95,,,,,,,,,,,,
14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,14.58,16.67,18.75,20.83,14.58,14.58,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95,,,,,,,,,,,,
14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,14.58,16.67,18.75,20.83,14.58,14.58,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95,,,,,,,,,,,,
14.0,18.0,20.0,18.0,16.0,14.0,23.81,14.29,19.05,16.67,14.29,11.9,14.58,16.67,18.75,20.83,14.58,14.58,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95,,,,,,,,,,,,
